organisation,cohort,organisation_name,pipeline,issue_type,severity,responsibility,count_issues,collection,endpoint,endpoint_url,latest_status,latest_exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date
local-authority:BDG,ODP-Track4,London Borough of Barking and Dagenham,article-4-direction-area,missing value,error,external,1.0,article-4-direction,3139776593c26742a0c9a92d3078957b90799c16cca269dae7229c6152f61e94,https://services3.arcgis.com/lCzPKKaGs7lhrnrV/ArcGIS/rest/services/Planning_Portal_Article_4_Direction_081223/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,a6c011ff93c953a1fbd39b1b3123c2e5438de751959839055bc0ca6e1e3e47f9,2025-01-30,2023-12-14,,2024-09-14,
local-authority:BDG,ODP-Track4,London Borough of Barking and Dagenham,article-4-direction-area,unknown entity - missing reference,error,external,1.0,article-4-direction,3139776593c26742a0c9a92d3078957b90799c16cca269dae7229c6152f61e94,https://services3.arcgis.com/lCzPKKaGs7lhrnrV/ArcGIS/rest/services/Planning_Portal_Article_4_Direction_081223/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,a6c011ff93c953a1fbd39b1b3123c2e5438de751959839055bc0ca6e1e3e47f9,2025-01-30,2023-12-14,,2024-09-14,
local-authority:BDG,ODP-Track4,London Borough of Barking and Dagenham,conservation-area,,,,,conservation-area,29bfaf49f0d5deaaa3b0ca0ceac987c3a21effc034ad5ad4551e3d7e1ed2e53f,https://services3.arcgis.com/lCzPKKaGs7lhrnrV/ArcGIS/rest/services/Planning_Portal_Conservation_Area_281123/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,e04d849a94ca8364609d339fbe60f37bed4a76e9727406428a5e3a378fe3aed8,2025-01-30,2023-12-01,,2024-06-30,
local-authority:BDG,ODP-Track4,London Borough of Barking and Dagenham,listed-building-outline,,,,,listed-building,659f589ebfeda0bc11835f7b171b50608f1090d835b9c8384dcee02056f82607,https://services3.arcgis.com/lCzPKKaGs7lhrnrV/ArcGIS/rest/services/Planning_Portal_Listed_Building_Area_081223/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,9be97fe08ed3b16050a4ab8edfd1fb2b7cd60afd944c77527b8b4cf1f9500928,2025-01-30,2023-12-13,,2024-06-28,
local-authority:BOL,ODP-Track4,Bolton Metropolitan Borough Council,conservation-area,,,,,conservation-area,497ff12e5e4ff3aeef32e70159343a218fa721ac494eb3eb3428b19cb6187e22,https://maps.bolton.gov.uk/residents/getows.ashx?mapsource=Bolton/inspire&TypeName=dpd_conservation&version=1.0.0&request=GetFeature&service=WFS,200,,f0ff65ce7dbd791794f267b57c8f05b125bd895193cc91d374e9e60812af323b,2025-01-30,2020-09-05,,2023-01-11,
local-authority:BRO,ODP-Track4,Broadland District Council,article-4-direction,,,,,article-4-direction,81646d2e45c4f7f36846e79ccbd98f1c18ccb61f56cdfb768c46ac59396d2735,https://www.southnorfolkandbroadland.gov.uk/asset-library/bdc-article-4-direction-dataset.csv,200,,10b53cb38ab2896c892e178168e64701ff792a2511409a96b0d4ff10691d31d8,2025-01-16,2024-12-12,2025-01-15,2024-12-18,2025-01-16
local-authority:BRO,ODP-Track4,Broadland District Council,article-4-direction-area,invalid geometry - fixed,warning,external,1.0,article-4-direction,3afdfd4ac6cba415f6ca0fd5cc7669cc4b25e827f40319b815a2ec5c3b9f1836,https://www.southnorfolkandbroadland.gov.uk/asset-library/bdc-article-4-direction-area.json,200,,17e766b46f62f94f653771f53bcad6295da4c2c908cfe2f46ea06f192310e190,2025-01-30,2025-01-15,,2025-01-17,
local-authority:BRO,ODP-Track4,Broadland District Council,tree-preservation-order,missing value,error,external,1.0,tree-preservation-order,a215cd87ddc71f2c176fd566ac6885034368766a51389efecf48f9bb635080f5,https://www.southnorfolkandbroadland.gov.uk/asset-library/bdc-tree-preservation-order.csv,200,,e313204ef67fe9f4f998f2cc028b59960bb7fec14b0607aa55e6a95299b7aafc,2025-01-30,2024-12-12,,2024-12-17,
local-authority:BST,ODP-Track4,Bristol City Council,article-4-direction,,,,,article-4-direction,46119b56528a12bad69cc19160000ab2ca3f8edd39b05f74ad8bc956b531a57e,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/7/query?outFields=*&where=1%3D1&f=geojson,200,,09da98eb5acfd9a9c5b1be8fab3b82361269d89e29b92c79f4b0b6b31e59d27c,2025-01-30,2024-10-16,,2024-10-17,
local-authority:BST,ODP-Track4,Bristol City Council,article-4-direction-area,missing value,error,external,16.0,article-4-direction,c998e8befc7c357fe7f001af02e9ddc2cd3238c81d958e8156188fdf2f06ba2f,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/6/query?outFields=*&where=1%3D1&f=geojson,200,,1ea914fa7dba6e601f60535e57bd9d4b742c385577337be2ca1899d482c43e96,2025-01-30,2024-10-16,,2024-10-19,
local-authority:BST,ODP-Track4,Bristol City Council,conservation-area,,,,,conservation-area,867e63988b9b050238b0deb9b9cc02994bc74432ccb95b7716a46b7252c8d7f9,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/5/query?outFields=*&where=1%3D1&f=geojson,200,,ddc8e4deafa81c5ff5be8484cd9f2fc022cc54db3eccd28b1ad5a48e451d3a88,2025-01-30,2024-10-16,,2024-10-17,
local-authority:BST,ODP-Track4,Bristol City Council,conservation-area-document,,,,,conservation-area,336059237936a81622bd4e129068f553b5692b8bd3c6b33c61d0174a83d33024,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/4/query?outFields=*&where=1%3D1&f=geojson,200,,2a0efbfde7ed2909b790ce27c58dd800d8433015de5c6eaf8394597d8e95cf3b,2025-01-30,2024-10-16,,2024-10-17,
local-authority:BST,ODP-Track4,Bristol City Council,listed-building-outline,invalid geometry - fixed,warning,external,3.0,listed-building,ebec555824d8f1bb2148af571a63c0ca99e01a173f6bce70ff36287d2a4e2ea9,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/3/query?outFields=*&where=1%3D1&f=geojson,200,,a4fcbc8541c6ac24d5e49b9caddfe0463b8280fb2d26540156cfc2785a94dede,2025-01-30,2024-10-16,,2024-11-05,
local-authority:BST,ODP-Track4,Bristol City Council,listed-building-outline,missing value,error,external,2482.0,listed-building,ebec555824d8f1bb2148af571a63c0ca99e01a173f6bce70ff36287d2a4e2ea9,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/3/query?outFields=*&where=1%3D1&f=geojson,200,,a4fcbc8541c6ac24d5e49b9caddfe0463b8280fb2d26540156cfc2785a94dede,2025-01-30,2024-10-16,,2024-11-05,
local-authority:BST,ODP-Track4,Bristol City Council,tree,invalid geometry - fixed,warning,external,4.0,tree-preservation-order,921cc67b0a42e501137e3a4cb112b281dece73502ba7428e5d26d622052f2a22,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/1/query?outFields=*&where=1%3D1&f=geojson,200,,a9b6ab8307da08571df3f6629beda3119a2610a7bb75c3ae34d47f698f24063c,2025-01-30,2024-10-16,,2025-01-27,
local-authority:BST,ODP-Track4,Bristol City Council,tree-preservation-order,,,,,tree-preservation-order,373a2a47ad71f4dec9927f6eb438a061ec568424840fe818512deadda91d9eff,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,2fce813cdb91167d947e773b49af29573cc911d258ed33d83b882fc61eb4e63d,2025-01-30,2024-10-16,,2025-01-27,
local-authority:BST,ODP-Track4,Bristol City Council,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,e4c1a1851eb69c43ed4735aaa145d2975ef94f3a98ba7fe8ec30fa64dca7dba0,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/2/query?outFields=*&where=1%3D1&f=geojson,200,,1779ae7796f00ef716ba3d862bc6ab8a3e4409295e3018ee5a47faa5fef6b630,2025-01-30,2024-10-16,,2025-01-27,
local-authority:BST,ODP-Track4,Bristol City Council,tree-preservation-zone,patch,info,internal,362.0,tree-preservation-order,e4c1a1851eb69c43ed4735aaa145d2975ef94f3a98ba7fe8ec30fa64dca7dba0,https://maps2.bristol.gov.uk/server2/rest/services/ext/ODP_Datasets/MapServer/2/query?outFields=*&where=1%3D1&f=geojson,200,,1779ae7796f00ef716ba3d862bc6ab8a3e4409295e3018ee5a47faa5fef6b630,2025-01-30,2024-10-16,,2025-01-27,
local-authority:CAS,ODP-Track4,Castle Point Borough Council,article-4-direction,,,,,article-4-direction,cbcb9faf926ec4e15ec1c8d8459b4593810faa005d6ba61cc76dfd372c210b5a,https://www.castlepoint.gov.uk/download/article-4-direction-datasetcsv.csv?ver=14179&doc=docm93jijm4n8305.csv,200,,c5199e6d05dcf23b7a5248c6ce82d6376ef53a25b43583a78f5563136a6af863,2025-01-30,2024-09-20,,2024-09-20,
local-authority:CAS,ODP-Track4,Castle Point Borough Council,article-4-direction-area,,,,,article-4-direction,aebb76c92ecb4193c63cd0bbf1c06682356617dadfb2c7b1fd38474d3fa967b7,https://www.castlepoint.gov.uk/download/article-4-direction-areacsv.csv?ver=14180&doc=docm93jijm4n8306.csv,200,,f3c783fb3a5678215754c467cabca7bbdf22d23a9776507dc157706ef3fe8464,2025-01-30,2024-09-20,,2024-09-20,
local-authority:CAS,ODP-Track4,Castle Point Borough Council,conservation-area,,,,,conservation-area,a03c0455c85c00217e7894da32a8ab3098afedf81e1a55ad6efd640946d48b17,https://www.castlepoint.gov.uk/download/conservation-area-datasetcsv.csv?ver=14182&doc=docm93jijm4n8308.csv,200,,8572de0dc3c64f532423b3d07f4b27e2b9be35a2ec7abefdbef1112c44a2b44c,2025-01-30,2024-09-20,,2024-09-20,
local-authority:CAS,ODP-Track4,Castle Point Borough Council,conservation-area-document,,,,,conservation-area,1cab8306fac63bd8fee359d1a5d91f937570f879cd5e43b5b290f339522afeb3,https://www.castlepoint.gov.uk/download/conservation-area-documents-datasetcsv.csv?ver=14181&doc=docm93jijm4n8307.csv,200,,08f420ff16ff191dfba199996ff4a4c062432afa7122d4d344e3653943da2a30,2025-01-30,2024-09-20,,2024-09-22,
local-authority:CAS,ODP-Track4,Castle Point Borough Council,listed-building-outline,,,,,listed-building-outline,cbe341d35f136660c24e7e06e6d6a4c8e88c8f126906ddcc394a856d51718e3f,https://www.castlepoint.gov.uk/download/listed-building-datacsv.csv?ver=14184&doc=docm93jijm4n8309.csv,200,,c32c49826ab51dbbd1e0a4d987711a2e8abc5a169759da8607f1a6073ce8c202,2025-01-30,2024-09-23,,2024-09-25,
local-authority:ECA,ODP-Track4,East Cambridgeshire District Council,article-4-direction,,,,,article-4-direction,7b0904bd85af78baccb3d8c75d75ec149f0f9af3661a1dc1c983ada3d9a69150,https://eastcambs.gov.uk/sites/default/files/2024-12/Article%204%20direction%20dataset%20-New.csv,200,,9f74f7060a9c0260ad4595074384a5280a4674db1b53b0421e37e2ff13b240a9,2025-01-30,2024-12-02,,2024-12-03,
local-authority:ECA,ODP-Track4,East Cambridgeshire District Council,article-4-direction-area,,,,,article-4-direction,aa1a95099c62c629e9e7e6955edd959e367374f7fbaf94a4af4056ff47387368,https://eastcambs.gov.uk/sites/default/files/2024-11/Article%204%20direction%20area%20%282%29.gpkg,200,,992cc569d3f969c1e107720d9f252ca8397627e52a57a6d8b056b4668c78dafc,2025-01-30,2024-12-02,,2024-07-04,
local-authority:ECA,ODP-Track4,East Cambridgeshire District Council,conservation-area,,,,,conservation-area,51fe21e9011479314712c9bc6e51015c2ab07c6f8fc25874eca1eeffdfa0563a,https://eastcambs.gov.uk/sites/default/files/2024-12/Conservation%20area%20dataset.gpkg,200,,44138728a3aabde3db4b8c3fa8ca72c98ad60b3dc7c861e39d7fd21b0afd0bf1,2025-01-30,2024-12-18,,2024-07-04,
local-authority:ECA,ODP-Track4,East Cambridgeshire District Council,conservation-area-document,,,,,conservation-area,0ee5cc32fae15fa17b57d2fa55f96e3f7c453ca9e4503e88612d5cd8234ac974,https://eastcambs.gov.uk/sites/default/files/2024-12/Conservation%20area%20documents%20datasets.csv,200,,b5c9fd03baa216b1cd2657c8321660d35466dc41a4a63a78be1eb44a182832bd,2025-01-21,2024-12-18,2025-01-21,2024-12-18,2025-01-21
local-authority:ECA,ODP-Track4,East Cambridgeshire District Council,conservation-area-document,,,,,conservation-area,64c36a1b7c32466beac9e2aea1e7bd59677e5a61106b4ba83ce1bcd714472880,https://eastcambs.gov.uk/sites/default/files/2024-12/Conservation%20area%20documents%20datasets%20%286%29_0.csv,200,,075d6719aa89f434a8f5a4855c56f70abf2861aca36a13737d58c305fcf511a3,2025-01-30,2025-01-21,,2025-01-22,
local-authority:EHA,ODP-Track4,East Hampshire District Council,article-4-direction,,,,,article-4-direction,1169c99235083f6e03fce461a88f285aff1350289123ca6e4fc30e3b3fcb2df1,https://www.easthants.gov.uk/sites/default/files/2024-10/Open%20data%20-%20article%204%20direction.csv,200,,8688a1a627f1b28ca46ed940854f28c4784345330ebdcc793e55c603a40524d4,2025-01-30,2024-12-18,,2024-12-19,
local-authority:EHA,ODP-Track4,East Hampshire District Council,conservation-area,OSGB,warning,external,56.0,conservation-area,330a3056cae0abd2395e9dc253ed519db95f9524c9e9c7920a82081604648904,https://www.easthants.gov.uk/sites/default/files/2024-10/Open%20data%20-%20conservation%20areas.csv,200,,02ffd46bd6734a80cd2fe50f82a359ecf12d01d08f4f83fc968b133926edfa73,2025-01-30,2024-12-18,,2024-12-21,
local-authority:ENF,ODP-Track4,London Borough of Enfield,article-4-direction-area,OSGB,warning,external,33.0,article-4-direction,d7eb5c537757d3a5b8b1eaf43338ee9c619955ca6fee681a52cc9ed94539530e,https://www.enfield.gov.uk/__data/assets/file/0013/61321/Article-4-Direction-map-data-Planning.gpkg,200,,3e481d655427f5b3d32971c6f0ae11db20b445dfe2454ee7b993d9ee262def1e,2025-01-30,2024-08-14,,2024-08-15,
local-authority:ENF,ODP-Track4,London Borough of Enfield,article-4-direction-area,invalid geometry - fixed,warning,external,1.0,article-4-direction,d7eb5c537757d3a5b8b1eaf43338ee9c619955ca6fee681a52cc9ed94539530e,https://www.enfield.gov.uk/__data/assets/file/0013/61321/Article-4-Direction-map-data-Planning.gpkg,200,,3e481d655427f5b3d32971c6f0ae11db20b445dfe2454ee7b993d9ee262def1e,2025-01-30,2024-08-14,,2024-08-15,
local-authority:ENF,ODP-Track4,London Borough of Enfield,conservation-area,OSGB,warning,external,24.0,conservation-area,78e4a8bde3613e91b6fab11101df7aa9f4fd4ecd53f12850568c275ff38c04b6,https://www.enfield.gov.uk/__data/assets/file/0022/61348/Conservation-areas-map-data-Planning.gpkg,200,,a0fc85d9eeb729038e67342ca8523079423a17c7713c882733ba2c88b274887d,2025-01-30,2024-08-14,,2024-08-15,
local-authority:HOR,ODP-Track4,Horsham District Council,article-4-direction-area,,,,,article-4-direction,176572397e6d88371ba0a1bc0449157e18e991cf341607e20343b98462d0baf2,https://services.arcgis.com/kpKmjwOZyXMs3vON/arcgis/rest/services/hdc_3825_articlefour_polygon_OGL_WGS84/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,ab4b1ec4f26f623e992ba4ceca5b20ee0ccaa025c145f03e561b1294d88aedce,2025-01-30,2024-09-05,,2024-09-28,
local-authority:HOR,ODP-Track4,Horsham District Council,conservation-area,,,,,conservation-area,035a8f9726afb502ba44acd9b635150646d2003927fb7e2dcf89095e3d10a33d,https://services.arcgis.com/kpKmjwOZyXMs3vON/arcgis/rest/services/hdc_3825_conara_polygon_OGL_WGS84/FeatureServer/replicafilescache/hdc_3825_conara_polygon_OGL_WGS84_5965668746752203958.geojson,200,,a2adbf6ca4cad2d7c252ddabf4e104325a7c7745d131f5ca8b7181a31f1ca0d0,2025-01-30,2024-09-05,,2024-09-06,
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,article-4-direction,,,,,article-4-direction,798bc0888a215652a1154e53db3372004dcacb61bf3fc53af2c64c20040e5bf0,https://www.rbkc.gov.uk/media/document/-article4directiondatasetcsv,200,,70dc54db06abca466080ddccb4f2f58eeadc6ed885cc5fb58091f78b8ccbf9ef,2025-01-30,2025-01-02,,2025-01-03,
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,article-4-direction-area,invalid geometry - fixed,warning,external,6.0,article-4-direction,575e7ae12b5ea9c74fb3f084d36d260edae6a0d1854da93c9ca8939ab21ef5ab,https://www.rbkc.gov.uk/media/document/article4directionareacsv,200,,578443d5aedd0f63b8d68d28a03d7aabef49912a9131f60b7965e75d1d2450a7,2025-01-30,2025-01-02,,2025-01-03,
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,conservation-area,invalid geometry - fixed,warning,external,2.0,conservation-area,72b72c28986d9ad90a889c8c60a8de40bb086014d380d173f4f109a2e8757faa,https://www.rbkc.gov.uk/media/document/conservationareacsv,200,,45e21ade3d2865691cdc84954509773e1500669ae9d38d3d93c6e7933b3f0163,2025-01-30,2025-01-02,,2025-01-03,
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,listed-building-outline,invalid geometry - fixed,warning,external,56.0,listed-building,a90770bf978a2d6bfbd16179e314b149ad0a922d21f84b940a826c7671676e7a,https://www.rbkc.gov.uk/media/document/listedbuildingoutlinecsv,200,,dfe7d3de5603eb151e3252b21a39117025eb6da8701024ff89e466236c3044cc,2025-01-30,2025-01-02,,2025-01-03,
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,tree,Unexpected geom type,error,external,4560.0,tree-preservation-order,b5f6a2d78b05da255d6d2d7c3502c8046817b19506528234d0f1657e8ea53da7,https://www.rbkc.gov.uk/media/document/treedatasetcsv,200,,70bed85c4f24bac569721b87b1923a17644275a4f54c62c0a70ddd2a75e9e1e4,2025-01-30,2025-01-02,,2025-01-03,
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,tree-preservation-order,missing value,error,external,9120.0,tree-preservation-order,898e4eec20bf667542dfbe98e2dbf1772187468ec2eda8edc56bec303ba2a7f6,https://www.rbkc.gov.uk/media/document/treepreservationorderdatasetcsv,200,,385807bb331e7431cfe0d3daf0721ca24162bfac8e2fa1f396b1a4886f70118e,2025-01-30,2025-01-02,,2025-01-03,
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,9069faa7899266fba41bdfd1a9afcba55cc991cc0964b247f86bc6a76abb09ae,https://www.rbkc.gov.uk/media/document/treepreservationzonedatasetcsv,200,,eb991d970cba575ca342b05ba6d8fe512f9e6f708963a2f7d0fda59631d7228a,2025-01-30,2025-01-02,,2025-01-03,
local-authority:LCE,ODP-Track4,Leicester City Council,conservation-area,,,,,conservation-area,89d2deb81ed1c1e943d9f3999c565100d22db04531761bf098ed05cabf8c8423,https://geoserver.leicester.gov.uk/geoserver/CONSAREAS/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=CONSAREAS%3Aconservation-area&maxFeatures=50&outputFormat=application%2Fjson,200,,b7b44687379682ca51cd19a9a130be6780486f48faed0ed470cc8b8c6cdf39f1,2025-01-30,2024-11-05,,2024-11-05,
local-authority:LCE,ODP-Track4,Leicester City Council,conservation-area,,,,,conservation-area,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,https://data.leicester.gov.uk/explore/dataset/conservation-areas/download/?format=geojson&timezone=Europe/London&lang=en,200,,4bcc2a44ca606273dc3e365ae85ad04a1e4ec860e29a1bc81820e778ac2401c4,2024-10-24,2020-09-06,2024-10-23,2022-07-14,2024-10-24
local-authority:LCE,ODP-Track4,Leicester City Council,conservation-area-document,,,,,conservation-area,864d74ebb515466435db25df7b4c936077e745f51b9eca670111cd6e4c202843,https://data.leicester.gov.uk/api/explore/v2.1/catalog/datasets/conservation-area-document/exports/xlsx?lang=en&timezone=Europe%2FLondon&use_labels=true,200,,a68ae532b64b42245fa51b1623d9d0b61ae042ab3a4a68d073c9bd3b2d66066f,2025-01-30,2024-11-05,,2025-01-30,
local-authority:LND,ODP-Track4,City of London Corporation,article-4-direction,,,,,article-4-direction,7fd9d1689d43229394ad65492587dd663d84e5b5e713353387701e010f3a1856,https://www.mapping.cityoflondon.gov.uk/arcgis/rest/services/COL_Published/MapServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,92d0a4fd30ad37c299a239d5ab0c89d784bb69c15c481527d7318e6eb5d60892,2025-01-30,2024-10-22,,2024-10-26,
local-authority:LND,ODP-Track4,City of London Corporation,conservation-area,,,,,conservation-area,10cf8d9f6bbb69c93cfee3277941fb6b88b21d9c681532f7a1a1846eebdb7af0,https://www.mapping.cityoflondon.gov.uk/arcgis/rest/services/COL_Published/MapServer/1/query?outFields=*&where=1%3D1&f=geojson,200,,88d60406d6af913f5379777341705a55b55dc45dcdf63e70e521787184f616c1,2025-01-30,2024-10-25,,2024-10-26,
local-authority:LND,ODP-Track4,City of London Corporation,conservation-area,,,,,conservation-area,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,http://www.mapping.cityoflondon.gov.uk/arcgis/services/INSPIRE/MapServer/WFSServer?SERVICE=WFS&REQUEST=GetFeature&VERSION=2.0.0&TYPENAME=INSPIRE:Conservation_Areas,200,,501c3bf51062795ad92835225a424c666fdb8f8abd1a5a777601c0010f64baf1,2022-05-02,2020-09-06,2022-05-01,2022-04-30,2022-05-02
local-authority:LND,ODP-Track4,City of London Corporation,listed-building-outline,invalid URI,error,external,20.0,listed-building,2422d123ec972ac516171687e530b37a7b0c9cfc53cb9154e0121dd5bcaafc03,https://www.mapping.cityoflondon.gov.uk/arcgis/rest/services/COL_Published/MapServer/2/query?outFields=*&where=1%3D1&f=geojson,200,,53ee501b5265edcb63ae18219a2a34744b36582da0048f20d794f0a2ef897d15,2025-01-30,2024-10-25,,2024-12-01,
local-authority:LND,ODP-Track4,City of London Corporation,listed-building-outline,invalid geometry - fixed,warning,external,2.0,listed-building,2422d123ec972ac516171687e530b37a7b0c9cfc53cb9154e0121dd5bcaafc03,https://www.mapping.cityoflondon.gov.uk/arcgis/rest/services/COL_Published/MapServer/2/query?outFields=*&where=1%3D1&f=geojson,200,,53ee501b5265edcb63ae18219a2a34744b36582da0048f20d794f0a2ef897d15,2025-01-30,2024-10-25,,2024-12-01,
local-authority:LND,ODP-Track4,City of London Corporation,listed-building-outline,missing value,error,external,2.0,listed-building,2422d123ec972ac516171687e530b37a7b0c9cfc53cb9154e0121dd5bcaafc03,https://www.mapping.cityoflondon.gov.uk/arcgis/rest/services/COL_Published/MapServer/2/query?outFields=*&where=1%3D1&f=geojson,200,,53ee501b5265edcb63ae18219a2a34744b36582da0048f20d794f0a2ef897d15,2025-01-30,2024-10-25,,2024-12-01,
local-authority:NBL,ODP-Track4,Northumberland County Council,article-4-direction-area,,,,,article-4-direction,83aa4b6b9a8e042c9ab842f91994835c94a9f2cfb6bb2b75908216fa77bde191,https://dservices2.arcgis.com/LrUbY6lLLgV3tEa5/arcgis/services/Article_4_Directions_View_WFS/WFSServer?service=wfs&request=GetFeature&TypeNames=Article_4&OutputFormat=GML2,200,,30b024e6de917b57b271ad61a4e40859a437f556221eb486d7e38ac343699304,2024-10-24,2022-06-30,2024-10-23,2024-08-09,2024-10-24
local-authority:NEW,ODP-Track4,New Forest District Council,article-4-direction,,,,,article-4-direction,894e66f3df0d85574911e9898479bf6c1f3dd9bb8bd235d00627b74adfb02f82,https://newforest.gov.uk/media/4266/article-4-direction/xls/NFDC_article_4_direction.csv?m=1734350453880,200,,6c2f48d51989e96291f96016314432403d2bcdecb9e6889574bcd5369ab8e5ad,2025-01-30,2025-01-02,,2025-01-03,
local-authority:NEW,ODP-Track4,New Forest District Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,94f98b37cac85e97132b45831270b0112d04061ca9e2b25b2cfd35c795e9fd07,https://www.newforest.gov.uk/media/4269/NFDC%20article%204%20direction%20area.geojson/json/NFDC%20article%204%20direction%20area.geojson,200,,e38d8179268da91491795d7d15eb564e7cee60717e16a738be084badfca079ec,2025-01-30,2025-01-02,,2025-01-03,
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area,,,,,conservation-area,dfb701a17a10d46053eea72484ff3836a75dd839eab109c78f1a3fbc8ca17409,https://www.newforest.gov.uk/media/4226/NFDC-conservation-area.geojson/json/NFDC-conservation-area.geojson,200,,26ac2d1aba0956026df3827227fd97717a90c98bcab4114cbd4f56ce50440043,2025-01-30,2024-11-27,,2024-11-28,
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area-document,invalid category value,error,external,1.0,conservation-area,6180a42205056c2f716158e940cd6f2af138e76f63b0730ba0c3582a2673e261,https://www.newforest.gov.uk/media/4225/conservation-area-document-dataset/xls/conservation-area-document_NFDC.csv?m=1732022311657,200,,65efc2d08b67477a04df2f1d9bb8a5f65f396401ff7e2620cb768c95ea192400,2025-01-30,2024-11-27,,2025-01-07,
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area-document,missing value,error,external,70.0,conservation-area,6180a42205056c2f716158e940cd6f2af138e76f63b0730ba0c3582a2673e261,https://www.newforest.gov.uk/media/4225/conservation-area-document-dataset/xls/conservation-area-document_NFDC.csv?m=1732022311657,200,,65efc2d08b67477a04df2f1d9bb8a5f65f396401ff7e2620cb768c95ea192400,2025-01-30,2024-11-27,,2025-01-07,
local-authority:PLY,ODP-Track4,Plymouth City Council,article-4-direction,,,,,article-4-direction,0076621b85266c55a2813a4561d188afaea56ff0623be0907be328a625e97e5e,https://plymouth.thedata.place/dataset/b18b02a2-c836-4bfc-93f8-bb2edc37fa9c/resource/b48b6c47-f268-407a-91cf-07ad6f9d5ca5/download/article_4_direction_plymouth.csv,200,,ad6d3892764a50887167cde402351e6f712ddfa25205fc8501b189f29feb08f5,2025-01-30,2024-12-05,,2024-10-31,
local-authority:PLY,ODP-Track4,Plymouth City Council,article-4-direction-area,,,,,article-4-direction,ced0b624cb0e3ed809bf20c6b46b2e603b5b3ee080ee6c988e7f8e8ca0413e05,https://plymouth.thedata.place/dataset/b18b02a2-c836-4bfc-93f8-bb2edc37fa9c/resource/43a43a94-575c-4d3f-8ee5-436d5c3970ab/download/article4.geojson,200,,8a3ef6fb3cf374edf1970367e9df4d56f72f69f0f7a4c28efd23ee98c28693d9,2025-01-30,2024-12-05,,2024-12-11,
local-authority:PLY,ODP-Track4,Plymouth City Council,conservation-area,,,,,conservation-area,108cf83c084f41a4d222fa095e10cc39d5ba9ac4a9e7a33f9c5cde3c9173df25,https://plymouth.thedata.place/dataset/7d4db8c4-6ac3-4e13-957b-4745db3b357b/resource/e474cdba-bbf4-41c0-bc14-894c81f69f1e/download/conservation_area_plymouth.geojson,200,,cd40e48f83ffbdf2536d01b4e2ae7b2226cd02a57fb07ec888653629300bcb11,2025-01-30,2024-12-05,,2024-10-31,
local-authority:PLY,ODP-Track4,Plymouth City Council,conservation-area-document,,,,,conservation-area,6d953394bf3cff23b634897683bbb4f07df453e38ac1b35846e05d6a7efcf6fe,https://plymouth.thedata.place/dataset/7d4db8c4-6ac3-4e13-957b-4745db3b357b/resource/407379f8-3815-49ac-966d-02c5b69965d0/download/conservation_area_documents_plymouth.csv,200,,f2443dd159d3c1cac089d2a9bf9ce9238d6d50a68c47b064f9b07a72dbbb213b,2025-01-30,2024-12-05,,2024-10-31,
