organisation,cohort,name,collection,pipeline,endpoint,endpoint_url,licence,status,days_since_200,exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date,cohort_start_date
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,tree-preservation-order,tree,b5f6a2d78b05da255d6d2d7c3502c8046817b19506528234d0f1657e8ea53da7,https://www.rbkc.gov.uk/media/document/treedatasetcsv,ogl3,200,0.0,,70bed85c4f24bac569721b87b1923a17644275a4f54c62c0a70ddd2a75e9e1e4,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,article-4-direction,article-4-direction,196a877ca7aa581c5f190f15262b1e38483a0cf3ccbe56c8d82ac43534c8c897,https://www.sandwell.gov.uk/downloads/file/2894/article-4-direction-dataset,ogl3,200,0.0,,2b142efd3bcfe29660a3b912c4f742b9c7ff31c8ca0a02d93c9aa8b60e8e2469,2025-01-22,2024-07-05,,2024-07-06,,2024-02-27
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,article-4-direction,article-4-direction-area,472199d995dd42c6c6441b47a12c9e466a16a8fc8b94520a86b031fb32cd36a2,https://www.sandwell.gov.uk/downloads/file/2890/article-4-direction-area-dataset,ogl3,200,0.0,,7d7782465f1311722c376a3dbe68595826234712fa4aa4b4f0dd25ae57d04d4f,2025-01-22,2024-07-22,,2024-07-23,,2024-02-27
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,conservation-area,conservation-area,2737f4f6d755809cbe3e84341cfcd6792d74844d34338bb050d47eebf2ce017b,https://www.sandwell.gov.uk/downloads/file/2889/conservation-area-dataset-july24,ogl3,200,0.0,,8009f71565d65bc5db6ed33ff9f5669c994d37e93b4d76d313e0f3da804bfd35,2025-01-22,2024-07-05,,2024-07-06,,2024-02-27
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,tree-preservation-order,tree-preservation-zone,093d93b05b23fc2d81922b06c60befe8f536d2a99a24993ad3f654d07c54b476,https://www.sandwell.gov.uk/downloads/file/3296/tree-preservation-zone-dataset,ogl3,200,0.0,,57b80e4a1193d605a8db30b8473605e68415292a0d1f3b1f506f0f2faa4ed00c,2025-01-22,2024-10-02,,2024-10-03,,2024-02-27
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,tree-preservation-order,tree,cd0ff78194618896cec280b2f0b383bfbb2670cc5eccbd5eedfd149589ee6976,https://www.sandwell.gov.uk/downloads/file/3297/tree-dataset,ogl3,200,0.0,,8ad96e2fd5f5fa8314e21242aaddfe0e5b9067e75f66e031bbb593c6ea23218c,2025-01-22,2024-10-02,,2024-10-03,,2024-02-27
local-authority:SCA,ODP-Track4,South Cambridgeshire District Council,conservation-area,conservation-area,56b7cf4cc457dd53ecfeb3f5cf7e34637b8f0efdb9711758cf4287901bbe0dbe,https://services-eu1.arcgis.com/tO2FhEnLa2qmISt9/arcgis/rest/services/South_Cambs_District_Council_Conservation_Areas/FeatureServer/1/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,2736061b68a527b2023dad63ec82abb368d11bd1256f23e83c684d695da0f5b2,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:SGC,ODP-Track4,South Gloucestershire Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:SNO,ODP-Track4,South Norfolk District Council,article-4-direction,article-4-direction-area,424ad40ebb7b5c30fc335bd922296bab1d42634c6c535ac657f18f64c5ca8492,https://www.southnorfolkandbroadland.gov.uk/asset-library/snc-article-4-direction-area.json,ogl3,200,0.0,,b199ca5f954e5fd3b99901240ef1c7edd597ada9ea40bb4be42a4d46c308b482,2025-01-22,2025-01-15,,2025-01-17,,2024-02-27
local-authority:SST,ODP-Track4,South Staffordshire Council,article-4-direction,article-4-direction,d3599f46a21de336fdcf154dbc0601cae3244cad242afd42b8fbe0fcdedad472,https://www.sstaffs.gov.uk/sites/default/files/2024-11/Article%204%20Direction%20Data_0.csv,ogl3,200,0.0,,550a3af1e8d079966ee7b84c72e1a7476fb9eb7a9acba0e224a599633d72f16f,2025-01-22,2024-11-12,,2024-11-13,,2024-02-27
local-authority:SST,ODP-Track4,South Staffordshire Council,article-4-direction,article-4-direction-area,90dcae622e23a4e136120a6d59ad80397611ff46bea1b79a28dda771958c8843,https://www.sstaffs.gov.uk/sites/default/files/2024-11/South Staffordshire Article 4 Spatial Dataset_0.geojson,ogl3,200,0.0,,f6060abab9d718491d9e2bea9dcb5c63c6e3ee809797c88311ad46c6a2268300,2025-01-22,2024-11-22,,2024-11-23,,2024-02-27
local-authority:SST,ODP-Track4,South Staffordshire Council,conservation-area,conservation-area,6be2e81951485d6856463b6ed433ebf69661be33981b0985d0a9bb5142686e01,https://www.sstaffs.gov.uk/sites/default/files/2024-11/South%20Staffs%20Conservation%20Area%20geometry%20dataset%20ODP1.geojson,ogl3,200,0.0,,f652cfade3e3101f06717a0f2015d4d13796bf6fd2679217c897d95dcc2e3d11,2025-01-22,2024-11-26,,2024-11-27,,2024-02-27
local-authority:SST,ODP-Track4,South Staffordshire Council,conservation-area,conservation-area-document,9181f07d30189821c33ea48304029441910724c3f4529c1758751d3b393ba104,https://www.sstaffs.gov.uk/sites/default/files/2024-12/South%20Staffs%20Conservation%20Area%20document%20dataset_1.csv,ogl3,200,0.0,,1955cfa75351d968cb1413360373df7b56e4fb5ff41042baff9098cf0163d750,2025-01-22,2024-12-17,,2024-12-17,,2024-02-27
local-authority:SST,ODP-Track4,South Staffordshire Council,tree-preservation-order,tree-preservation-zone,f9b2bba7f246fe9b4d674ada7c96a003638f87c06c5c479303d161413c3eda89,https://www.sstaffs.gov.uk/sites/default/files/2024-12/south_staffs_tpo_zone_geometry_dataset.geojson,ogl3,200,0.0,,6565020a56ad870f26eac45ecbffc881558a8cae642c69d69814aaa272f3b1de,2025-01-22,2024-12-17,,2024-12-17,,2024-02-27
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:SPE,ODP-Track4,Spelthorne Borough Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:SUR,ODP-Track4,Surrey Heath Borough Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:TAN,ODP-Track4,Tandridge District Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:TEN,ODP-Track4,Tendring District Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:TOB,ODP-Track4,Torbay Council,article-4-direction,article-4-direction,a73868707618b1ae4a543481668721eca479dbe9e90691583a5b2f694a781f1c,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3ADLUHC_article_4_direction_Torbay&outputFormat=CSV&format_options=filename:article_4_direction_Torbay.csv,ogl3,200,0.0,,97e221012b1744303466e035d3ce48893d4c3e77aea80f4d3fa6f8d53112808e,2025-01-22,2024-12-17,,2024-12-19,,2024-02-27
local-authority:TOB,ODP-Track4,Torbay Council,article-4-direction,article-4-direction-area,0fba0f5e837fe76d0054f5d5e257a6af4cada7cd8efc5ddfe0c0af08562f2f80,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3ADLUHC_article_4_direction_area_Torbay&outputFormat=application%2Fjson,ogl3,200,0.0,,2c40b7282ce197b237349224d648c86e28c36efeccac99019f08510c4619eaec,2025-01-22,2024-12-17,,2024-12-19,,2024-02-27
local-authority:TOB,ODP-Track4,Torbay Council,conservation-area,conservation-area,1b7c8f2033977c6fc78dda2be827856e3c455c12ada0519ddd99f4cb8273060e,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3ADLUHC_conservation_area_Torbay&outputFormat=application%2Fjson,ogl3,200,0.0,,bc0256b1e39f9e190f63a2311432311d9515c991f218b0c5acdfd0fa19074ae8,2025-01-22,2024-12-17,,2024-12-18,,2024-02-27
local-authority:TOB,ODP-Track4,Torbay Council,conservation-area,conservation-area-document,c5e2d6e496bd8144a3848fda83edfc3abf7e0ac680340ce52cae870e17958375,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3ADLUHC_conservation_area_document_Torbay&outputFormat=csv&format_options=filename:conservation_area_document_Torbay.csv,ogl3,200,0.0,,fa23f68dc2c05535e84d2f429d9e7e45c966d0dc464a438fa851dcc31b298bad,2025-01-22,2024-12-17,,2025-01-07,,2024-02-27
local-authority:TOB,ODP-Track4,Torbay Council,listed-building,listed-building-outline,ed13f9730853788d50f2d53a490a064d460d8c6cabbbd201c80d8afe678ef79d,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3AvDLUHC_listed_building_outline_Torbay&outputFormat=application%2Fjson,ogl3,200,0.0,,f4f8ec227732c8fa6f35ed1ac7f9d1ea271b3b53767005935990ca3ca24eee5f,2025-01-22,2024-12-17,,2024-12-19,,2024-02-27
local-authority:TOB,ODP-Track4,Torbay Council,tree-preservation-order,tree-preservation-order,94c35316969bc4c3184969c63ffec672e31fee41e3f70fa58058ee28d115a413,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3ADLUHC_tree_preservation_order_Torbay&outputFormat=CSV&format_options=filename:tree_preservation_order_Torbay.csv,ogl3,200,0.0,,e3b217bcbeb4b9153b40ceb531e631507c6276eee5538d57b212569d702b4356,2025-01-22,2025-01-17,,2025-01-22,,2024-02-27
local-authority:TOB,ODP-Track4,Torbay Council,tree-preservation-order,tree-preservation-zone,47eb850a122b81d764964c048c28aafc700f39d8f400f9205e632ac38f51e1db,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3ADLUHC_tree_preservation_zone_Torbay&outputFormat=application%2Fjson,ogl3,200,0.0,,e516419d49cd6ef18136dae7fbba6c5886dd62dfa9f51b39a8d430a1ac2caf10,2025-01-22,2024-12-17,,2025-01-21,,2024-02-27
local-authority:TOB,ODP-Track4,Torbay Council,tree-preservation-order,tree,dc446f429ef237a6c197f36f930e9a45c90c02aaef2a0cea191b8194afdec20c,https://www.torbay.gov.uk/services/geoserver/DigitalPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=DigitalPlanning%3ADLUHC_tree_Torbay&outputFormat=application%2Fjson,ogl3,200,0.0,,7278b62d6907a5b1e613962773f99a0183cebeb90026648312bace38da8598a6,2025-01-22,2024-12-17,,2025-01-21,,2024-02-27
local-authority:TRF,ODP-Track4,Trafford Metropolitan Borough Council,conservation-area,conservation-area,833e2e15068ee0aa57d94513b1ec5035b681b22a626bb080749aa323391d2b50,https://maps.trafford.gov.uk/getows.ashx?mapsource=Trafford/inspire&SERVICE=WFS&VERSION=1.0.0&REQUEST=GetFeature&TYPENAME=conservation_areas,,200,0.0,,096000142f00a925643c9a6c628f02e5fc278590d71f18fdefcae326ac009de9,2025-01-22,2020-09-06,,2025-01-17,,2024-02-27
local-authority:WAE,ODP-Track4,Waverley Borough Council,conservation-area,conservation-area,1607b75510852fe505c64468d16c38ab591619ca88535722ed98c97e8c05fa54,http://inspire.misoportal.com/geoserver/waverley_borough_council_conservationarea_polygon/wfs?SERVICE=WFS&REQUEST=GetFeature&VERSION=2.0.0&TYPENAME=waverley_borough_council_conservationarea_polygon:waverley_borough_council_conservationarea_polygon,,404,4.0,,,2025-01-22,2020-09-06,,,,2024-02-27
