organisation,cohort,organisation_name,pipeline,issue_type,severity,responsibility,count_issues,collection,endpoint,endpoint_url,latest_status,latest_exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date
local-authority:SWK,RIPA-Beta,London Borough of Southwark,article-4-direction-area,no associated documents found for this area,error,external,475.0,article-4-direction,be557dcef843918934b9216fd597a70b02cc5546a9bee9366985340bb3269045,https://services.southwark.gov.uk/assets/attach/194785/Article-4-direction-area.geojson,200,,96d9f7161d55ee626f6ba695bb6f5135622fb48da9dd94dd2d0852d8be14ea8e,2025-03-19,2024-11-15,,2024-07-11,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,article-4-direction-area,patch,info,internal,2.0,article-4-direction,be557dcef843918934b9216fd597a70b02cc5546a9bee9366985340bb3269045,https://services.southwark.gov.uk/assets/attach/194785/Article-4-direction-area.geojson,200,,96d9f7161d55ee626f6ba695bb6f5135622fb48da9dd94dd2d0852d8be14ea8e,2025-03-19,2024-11-15,,2024-07-11,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,article-4-direction-area,,,,,article-4-direction,,https://raw.githubusercontent.com/digital-land/article-4-direction-collection/main/data/Southwark/Article%204%20_%20Demolition%20of%20the%20Stables%20and%20the%20Forge%20on%20Catlin%20Street.gpkg,,,c70e657dab5368c1ba6514000182e571c46de6f483f14e38a272b636901c250d,2024-02-14,,,2022-04-07,2024-02-14
local-authority:SWK,RIPA-Beta,London Borough of Southwark,article-4-direction-area,,,,,article-4-direction,,https://raw.githubusercontent.com/digital-land/article-4-direction-collection/main/data/Southwark/Article%204%20_%20Railway%20Arches.gpkg,,,92c2680ad1a88950d0b03744affb36307cac5d0a5c3dba7224b0eb1e1ad28083,2024-02-14,,,2022-04-07,2024-02-14
local-authority:SWK,RIPA-Beta,London Borough of Southwark,conservation-area,,,,,conservation-area,,https://raw.githubusercontent.com/digital-land/conservation-area-collection/main/data/Southwark/Conservation%20Areas.zip,,,98fe2cb81f50aa437d0679821a11d8e0e2a365105c75b759567e6d92cf9341da,2022-04-12,,,2021-12-01,2022-04-12
local-authority:SWK,RIPA-Beta,London Borough of Southwark,conservation-area,,,,,conservation-area,,https://data.london.gov.uk/download/conservation_areas/b38eae6d-10db-4c79-afdd-dd97ae367b8b/Conservation_Areas.gpkg,,,f617d13ef7ff061424ec50ed641f05779797ff03beb2cde6935f2a307c01ab44,2024-02-14,,,2020-09-04,2024-02-14
local-authority:SWK,RIPA-Beta,London Borough of Southwark,conservation-area,invalid geometry - fixed,warning,external,1.0,conservation-area,b431e9c6b7178db0847e8c5510d86b993dca23a0354fb792cb5dd871aa0f9854,https://services.southwark.gov.uk/assets/attach/194104/Conservation-Areas.geojson,200,,f4fa318e4239fe72514a0cde9a711dacf17933a9a434b4782c2181f455593598,2025-03-19,2024-11-15,,2024-07-11,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,conservation-area,,,,,conservation-area,,https://raw.githubusercontent.com/digital-land/conservation-area-collection/main/data/Southwark/Southwark%20Conservation%20Areas.gpkg,,,b9503f86a1e0c5e02c1fa5b42b8d84c63b1cca421813dfc44c0f1bf7b59e5d74,2024-07-10,,,2022-04-09,2024-07-10
local-authority:SWK,RIPA-Beta,London Borough of Southwark,listed-building-outline,,,,,listed-building,,https://raw.githubusercontent.com/digital-land/listed-building-collection/main/data/Southwark/Grade%20II.zip,,,efbdafb929921097a6e002188e281047bb4d512d40a8f88ade26cbb44118f0e3,2024-07-10,,,2021-12-08,2024-07-10
local-authority:SWK,RIPA-Beta,London Borough of Southwark,listed-building-outline,,,,,listed-building,,https://raw.githubusercontent.com/digital-land/listed-building-collection/main/data/Southwark/Grade%20I%20Star.zip,,,e3a22838b44a3c1e594eee33788728a6366caef066690e5fb9fd91e46e74bac1,2024-07-10,,,2021-12-08,2024-07-10
local-authority:SWK,RIPA-Beta,London Borough of Southwark,listed-building-outline,invalid geometry - fixed,warning,external,4.0,listed-building,a91ed722b5b7f5271c327ee86bee6a7882f784a05e727d67430abea15cedfbbf,https://services.southwark.gov.uk/assets/attach/339269/Listed-buildings-outlines.geojson,200,,099c43e05fe153274948e2b7143b3112a9e0f5a31d06d3016e3bda582c718b03,2025-03-19,2025-02-14,,2025-02-18,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,listed-building-outline,no associated documents found for this area,error,external,912.0,listed-building,a91ed722b5b7f5271c327ee86bee6a7882f784a05e727d67430abea15cedfbbf,https://services.southwark.gov.uk/assets/attach/339269/Listed-buildings-outlines.geojson,200,,099c43e05fe153274948e2b7143b3112a9e0f5a31d06d3016e3bda582c718b03,2025-03-19,2025-02-14,,2025-02-18,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,listed-building-outline,,,,,listed-building,,https://raw.githubusercontent.com/digital-land/listed-building-collection/main/data/Southwark/Grade%20I.zip,,,9d20207f8f2f674fda09b9632bd5d1495a635fcb762827b46c96522a45624bff,2024-07-10,,,2021-12-08,2024-07-10
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree,OSGB,warning,external,2502.0,tree-preservation-order,caf1e5b97424356516affcf0bbc36735c4ccb73e291cbf0f06ef2931bdf09ba8,https://services.southwark.gov.uk/assets/attach/337184/Tree-dataset.geojson,200,,8b43d7ea62ded492d197e082f5f4e3857b86792f4672c88aaad9560ee289d51d,2025-03-19,2025-02-14,,2025-02-18,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree,no associated documents found for this area,error,external,266.0,tree-preservation-order,caf1e5b97424356516affcf0bbc36735c4ccb73e291cbf0f06ef2931bdf09ba8,https://services.southwark.gov.uk/assets/attach/337184/Tree-dataset.geojson,200,,8b43d7ea62ded492d197e082f5f4e3857b86792f4672c88aaad9560ee289d51d,2025-03-19,2025-02-14,,2025-02-18,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-order,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Woodland%20type.zip,,,2c8acd4d9e2920fb257b14ebcfb42344dea71e76572966f47f95641e0984fabe,2024-05-22,,,2021-12-02,2024-05-22
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-order,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Individual%20type.zip,,,cab148c36aaec04f795c14ab88b2bba4b1d713578d17dab1b5e4d782ee78b705,2024-05-24,,,2021-12-02,2024-05-24
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-order,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Area%20type.zip,,,f9c98a7bb2fe99b4fffb86a5d8f4d840119f6fa72c7b2876ed5dac7d78fa39bf,2024-05-24,,,2021-12-02,2024-05-24
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-order,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Group%20type.zip,,,20ab1d84c669217e70328f90d2379c75c59a3889945bfba4941090021ab2214f,2024-05-24,,,2021-12-02,2024-05-24
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,invalid category value,error,external,546.0,tree-preservation-order,090ff21f75d6ff5b97c0d49434679839fd1eb64d781db6285abf574307f970bc,https://services.southwark.gov.uk/assets/attach/339215/Tree-preservation-order-zones.geojson,200,,0cdea4b6a4497cda6f86126b8def284ef5f7b65e5ec70fec30a3f881996f4368,2025-03-19,2025-03-05,,2025-03-06,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,invalid geometry - fixed,warning,external,5.0,tree-preservation-order,090ff21f75d6ff5b97c0d49434679839fd1eb64d781db6285abf574307f970bc,https://services.southwark.gov.uk/assets/attach/339215/Tree-preservation-order-zones.geojson,200,,0cdea4b6a4497cda6f86126b8def284ef5f7b65e5ec70fec30a3f881996f4368,2025-03-19,2025-03-05,,2025-03-06,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,no associated documents found for this area,error,external,108.0,tree-preservation-order,090ff21f75d6ff5b97c0d49434679839fd1eb64d781db6285abf574307f970bc,https://services.southwark.gov.uk/assets/attach/339215/Tree-preservation-order-zones.geojson,200,,0cdea4b6a4497cda6f86126b8def284ef5f7b65e5ec70fec30a3f881996f4368,2025-03-19,2025-03-05,,2025-03-06,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,patch,info,internal,129.0,tree-preservation-order,090ff21f75d6ff5b97c0d49434679839fd1eb64d781db6285abf574307f970bc,https://services.southwark.gov.uk/assets/attach/339215/Tree-preservation-order-zones.geojson,200,,0cdea4b6a4497cda6f86126b8def284ef5f7b65e5ec70fec30a3f881996f4368,2025-03-19,2025-03-05,,2025-03-06,
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Woodland%20type.zip,,,2c8acd4d9e2920fb257b14ebcfb42344dea71e76572966f47f95641e0984fabe,2024-05-22,,,2021-12-02,2024-05-22
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Individual%20type.zip,,,cab148c36aaec04f795c14ab88b2bba4b1d713578d17dab1b5e4d782ee78b705,2024-05-24,,,2021-12-02,2024-05-24
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Area%20type.zip,,,f9c98a7bb2fe99b4fffb86a5d8f4d840119f6fa72c7b2876ed5dac7d78fa39bf,2024-05-24,,,2021-12-02,2024-05-24
local-authority:SWK,RIPA-Beta,London Borough of Southwark,tree-preservation-zone,,,,,tree-preservation-order,,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Group%20type.zip,,,20ab1d84c669217e70328f90d2379c75c59a3889945bfba4941090021ab2214f,2024-05-24,,,2021-12-02,2024-05-24
local-authority:CMD,RIPA-BOPS,London Borough of Camden,article-4-direction,,,,,article-4-direction,22b68af5f133601d5bafc187546b06f0cfffb95a1a6166449cec471ac7ed6706,https://opendata.camden.gov.uk/api/views/ypia-t7j2/rows.csv,200,,4e112cae3399b8ec71e0c3d9a28f077fc5f6e1dcb998bcabda4c7e3cc91958e4,2025-03-19,2023-09-05,,2024-11-01,
local-authority:CMD,RIPA-BOPS,London Borough of Camden,article-4-direction-area,invalid geometry - fixed,warning,external,5.0,article-4-direction,3bbf7138bc9dacbf42700c5d114ba0c1856ae4cdc7c92360e95103ae59d38c0a,https://opendata.camden.gov.uk/api/views/45mg-zjup/rows.csv,200,,5cb3c60422bbf48f8b47a88705c069581616927279a2736f0da426c9a54f9bd0,2025-03-19,2023-08-11,,2024-11-01,
local-authority:CMD,RIPA-BOPS,London Borough of Camden,conservation-area,,,,,conservation-area,,https://opendata.camden.gov.uk/api/views/cbz9-k9zc/rows.csv?accessType=DOWNLOAD,,,2c62d64f790d690488b5c523ac1f0b3080848708c767b938e78058a5c0d0ae02,2024-06-13,,,2022-10-14,2024-06-13
local-authority:CMD,RIPA-BOPS,London Borough of Camden,conservation-area,invalid geometry - fixed,warning,external,2.0,conservation-area,8fdf314ef9044149cd8df70e51838e385fdeda24be1be7bc6b3e402fda48f43a,https://opendata.camden.gov.uk/resource/geu8-xww8.csv,200,,74dc15a9fcbdcad2a39f0f767dd56e9a731c62cae44bd760fcaa48d247f0f785,2025-03-19,2024-06-13,,2024-11-01,
local-authority:CMD,RIPA-BOPS,London Borough of Camden,conservation-area-document,,,,,conservation-area,d9c1f90bebda35186029557b7ee6e60c951e25c20fb1599fd51860846198018d,https://opendata.camden.gov.uk/resource/3hsk-65x3.csv,200,,8cbd64c3cf95526fd3e5b97dc20fb1062bc4357c3b65a4583de845e0f496f9e1,2025-03-19,2024-06-13,,2024-11-08,
local-authority:CMD,RIPA-BOPS,London Borough of Camden,listed-building-outline,invalid geometry - fixed,warning,external,6.0,listed-building,431efe2f2cbc73eb181f67ce9cc27cc61f88236835eb2b3b96ee6a54ceb6458a,https://opendata.camden.gov.uk/api/views/uu3n-zgbj/rows.csv?accessType=DOWNLOAD,200,,09eb2664a881a414c0cea45788ff95d630a4bad26045b91a06381b3b6d761ac4,2025-03-19,2023-09-29,,2024-11-04,
local-authority:CMD,RIPA-BOPS,London Borough of Camden,listed-building-outline,no associated documents found for this area,error,external,1965.0,listed-building,431efe2f2cbc73eb181f67ce9cc27cc61f88236835eb2b3b96ee6a54ceb6458a,https://opendata.camden.gov.uk/api/views/uu3n-zgbj/rows.csv?accessType=DOWNLOAD,200,,09eb2664a881a414c0cea45788ff95d630a4bad26045b91a06381b3b6d761ac4,2025-03-19,2023-09-29,,2024-11-04,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,article-4-direction-area,,,,,article-4-direction,23a770eea13b2d4345bcaf814aaf37b3ecb386903d0ae1e940b79d5724b31b59,https://maps.doncaster.gov.uk/server/rest/services/Planning/Article_4/MapServer/4/,200,,2f7d900dd48fd02e670b696a5235fab69c61dc4df08b0e8bf14f921e8d9f0705,2025-03-19,2024-02-05,,2024-12-24,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,article-4-direction-area,,,,,article-4-direction,657ede08e75ebdacbf21522a8f312e05297cd19ece206c92512db2894947dee6,https://maps.doncaster.gov.uk/server/rest/services/Planning/Article_4/MapServer/0/,200,,c3ce772bfbcd16ef013a640316ce1ef19ea340ed158fdea389aba9ef8a7d0565,2025-03-19,2022-11-07,,2024-01-31,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,article-4-direction-area,,,,,article-4-direction,667fc1598d817e6456c775277214067697b1e09f50b11c0111c5fdaaac756028,https://maps.doncaster.gov.uk/server/rest/services/Planning/Article_4/MapServer/6/,200,,16290e6eab27f857ab46d12877e881b8ac7adc974a0657daa0cfd91d466b70da,2025-03-19,2024-11-07,,2024-11-08,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,article-4-direction-area,,,,,article-4-direction,,https://gis.doncaster.gov.uk/arcgis/rest/services/Planning/Article_4/MapServer/1/query?where=1%3D1&geometryType=esriGeometryEnvelope&outFields=*&returnGeometry=true&returnTrueCurves=false&returnIdsOnly=false&returnCountOnly=false&returnZ=false&returnM=false&returnDistinctValues=false&f=pjson,,,27a94a5565e5af17e3a0fad7d095450b29e398966ddc1a99e846747ed39099ce,2022-11-07,,,2022-11-01,2022-11-07
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,conservation-area,invalid geometry - fixed,warning,external,2.0,conservation-area,0a3aaf764068310cc788b294d43436e49630a8095d81f9d1ee3ea085d62ea87a,https://maps.doncaster.gov.uk/server/rest/services/Planning/Heritage_Map/MapServer/0,200,,376b1ffbff7da2df1615636ed7ebb4a63aceba50f17f812d5f854402ce42c370,2025-03-19,2022-11-01,,2022-11-11,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,conservation-area,,,,,conservation-area,,https://gis.doncaster.gov.uk/arcgis/rest/services/Planning/Heritage/MapServer/1/query?where=1%3D1&geometryType=esriGeometryEnvelope&outFields=*&returnGeometry=true&returnTrueCurves=false&returnIdsOnly=false&returnCountOnly=false&returnZ=false&returnM=false&returnDistinctValues=false&f=pjson,,,c1b78bd3646deca8a4557c26ffe58462b98c04a9bdb304247bf81b859fcc7b2e,2022-11-01,,,2022-11-01,2022-11-01
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,listed-building-outline,,,,,listed-building,,https://gis.doncaster.gov.uk/arcgis/rest/services/Planning/Heritage/MapServer/2,,,945fde4abdc8b96d9981cbcfe4cc2ee54402d9949324eaabaf9e127919f23d87,2022-10-31,,,2022-07-04,2022-10-31
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,7.0,listed-building,8c363105b8138f6471cd4a453a84f15870be417ed0624d4b12f7b39ba49306ed,https://maps.doncaster.gov.uk/server/rest/services/Planning/Heritage_Map/MapServer/1,200,,f40d67fedd19e1e1a62b4562b27e327a689a4572aef8179d635ccd71eca8b709,2025-03-19,2022-11-01,,2024-08-23,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,listed-building-outline,no associated documents found for this area,error,external,800.0,listed-building,8c363105b8138f6471cd4a453a84f15870be417ed0624d4b12f7b39ba49306ed,https://maps.doncaster.gov.uk/server/rest/services/Planning/Heritage_Map/MapServer/1,200,,f40d67fedd19e1e1a62b4562b27e327a689a4572aef8179d635ccd71eca8b709,2025-03-19,2022-11-01,,2024-08-23,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,listed-building-outline,patch,info,internal,800.0,listed-building,8c363105b8138f6471cd4a453a84f15870be417ed0624d4b12f7b39ba49306ed,https://maps.doncaster.gov.uk/server/rest/services/Planning/Heritage_Map/MapServer/1,200,,f40d67fedd19e1e1a62b4562b27e327a689a4572aef8179d635ccd71eca8b709,2025-03-19,2022-11-01,,2024-08-23,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,tree,,,,,tree-preservation-order,a05e76e962d438545a5a48c967cd2b1229ebc951a9a4a6d4d7ecad4379f0f1ca,https://maps.doncaster.gov.uk/server/rest/services/Planning/TPO_Map/MapServer/0/,200,,0549c37800cefd888b1d596eda86cac01125d3cca278f53eaaf2fe4c5a4c7749,2025-03-19,2022-10-26,,2024-12-24,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,tree-preservation-zone,invalid category value,error,external,2.0,tree-preservation-order,de1eb90a8b037292ef8ae14bfabd1184847ef99b7c6296bb6e75379e6c1f9572,https://maps.doncaster.gov.uk/server/rest/services/Planning/TPO_Map/MapServer/1,200,,36ceb911631c69c70d62edf6cce37d4380bba4209f311d1436f81850a428e7c6,2025-03-19,2022-10-26,,2024-08-16,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,de1eb90a8b037292ef8ae14bfabd1184847ef99b7c6296bb6e75379e6c1f9572,https://maps.doncaster.gov.uk/server/rest/services/Planning/TPO_Map/MapServer/1,200,,36ceb911631c69c70d62edf6cce37d4380bba4209f311d1436f81850a428e7c6,2025-03-19,2022-10-26,,2024-08-16,
local-authority:DNC,RIPA-BOPS,Doncaster Metropolitan Borough Council,tree-preservation-zone,patch,info,internal,1311.0,tree-preservation-order,de1eb90a8b037292ef8ae14bfabd1184847ef99b7c6296bb6e75379e6c1f9572,https://maps.doncaster.gov.uk/server/rest/services/Planning/TPO_Map/MapServer/1,200,,36ceb911631c69c70d62edf6cce37d4380bba4209f311d1436f81850a428e7c6,2025-03-19,2022-10-26,,2024-08-16,
local-authority:GLO,RIPA-BOPS,Gloucester City Council,article-4-direction-area,OSGB,warning,external,55.0,article-4-direction,11ceb6807ca6320712e4b589a625e94a6efada5c41928b91579ee7abf236fcae,https://gcty.dynamicmaps.co.uk:8443/geoserver/Digital_Land/article_4_DL/wfs?service=wfs&request=GetFeature&TypeNames=Digital_Land%3Aarticle_4_DL&OutputFormat=GML2,200,,3d83563ea289d0aa7f943e7817307dcdc1e879237fdeec11e5f298b4e0486192,2025-03-19,2024-07-02,,2024-08-06,
local-authority:GLO,RIPA-BOPS,Gloucester City Council,article-4-direction-area,,,,,article-4-direction,,https://gcty.dynamicmaps.co.uk:8443/geoserver/Digital_Land/ows?service=wfs&request=GetFeature&TypeNames=Digital_Land%3Aarticle_4_DL&OutputFormat=GML2,,,eefe36c7967496766989bdfc5355748bf9209d1ce6afd80094a15bf7bd55661c,2024-07-02,,,2024-06-29,2024-07-02
local-authority:GLO,RIPA-BOPS,Gloucester City Council,conservation-area,,,,,conservation-area,,https://gcty.dynamicmaps.co.uk:8443/geoserver/Digital_Land/ows?service=wfs&request=GetFeature&TypeNames=Digital_Land%3Aconservation_areas_DL&OutputFormat=GML2,,,790ec0c8e4d19a0dddb27ced13cea29bbe7897730bf00d3f425f62436dea63d3,2024-08-09,,,2024-07-09,2024-08-09
local-authority:GLO,RIPA-BOPS,Gloucester City Council,conservation-area,OSGB,warning,external,14.0,conservation-area,6dad8060cbdf75cf7c28c511b107a367e7c0435e04d130793b8464454bfd384c,https://gcty.dynamicmaps.co.uk:8443/geoserver/Digital_Land/conservation_areas_DL/wfs?service=wfs&request=GetFeature&TypeNames=Digital_Land%3Aconservation_areas_DL&OutputFormat=GML2,200,,fca02eeea62ab37ad6a4262545514caa5d8a92ed21ffdf3c64de40682c820720,2025-03-19,2024-08-07,,2025-01-23,
local-authority:GLO,RIPA-BOPS,Gloucester City Council,conservation-area,OSGB,warning,external,14.0,conservation-area,6dad8060cbdf75cf7c28c511b107a367e7c0435e04d130793b8464454bfd384c,https://gcty.dynamicmaps.co.uk:8443/geoserver/Digital_Land/conservation_areas_DL/wfs?service=wfs&request=GetFeature&TypeNames=Digital_Land%3Aconservation_areas_DL&OutputFormat=GML2,200,,fca02eeea62ab37ad6a4262545514caa5d8a92ed21ffdf3c64de40682c820720,2025-03-19,2024-08-07,,2025-01-23,
local-authority:GLO,RIPA-BOPS,Gloucester City Council,listed-building-outline,,,,,listed-building,,https://gcty.dynamicmaps.co.uk:8443/geoserver/Digital_Land/ows?service=wfs&request=GetFeature&TypeNames=Digital_Land%3Alisted_buildings_DL&OutputFormat=GML2,,,48338eecaba030a920205eefe8ec0d8812adcee541c4433b887b7f298d9852e0,2024-08-13,,,2024-08-07,2024-08-13
